,title,description,date,tag
31,Mercado Libre: Enterate por qué sube un 5%," Las ganancias netas de Mercado Libre se recuperaron en el último trimestre del 2022, impulsadas principalmente por un aumento en la cantidad de transacciones realizadas en sus plataformas en América Latina. Según informó la compañía, las ganancias netas del cuarto trimestre del año pasado alcanzaron los USD 601,9 millones de dólares, un aumento del 67% en comparación con el mismo período del año anterior. Además, la empresa registró un aumento del 27,2% en los ingresos netos, que alcanzaron los USD 1.550 millones de dólares, en comparación con los USD 1.218,3 millones de dólares del cuarto trimestre de 2021. El aumento en los ingresos se debió en gran parte a un aumento en el volumen de transacciones de Mercado Libre en América Latina, que aumentó en un 27,9% interanual. Por su parte, el segmento de comercio electrónico de la compañía registró un aumento del 31,5% en el volumen de transacciones en dólares, mientras que el segmento de fintech experimentó un aumento del 31,2% en el volumen de pagos procesados. Mercado Libre también informó un aumento del 3,3% en su base de usuarios únicos, que alcanzó los 80,3 millones de usuarios activos en el cuarto trimestre de 2022. La compañía también registró un aumento del 28,2% en el número de pedidos entregados, que alcanzó los 303,6 millones durante el mismo período. La noticia de los resultados de Mercado Libre ha sido bien recibida por los inversores, con la acción de la compañía subiendo casi un 5% en el mercado de Wall Street. La empresa viene experimentado un crecimiento constante en los últimos años, impulsado por el aumento del comercio electrónico y los servicios financieros en América Latina, y se espera que continúe su crecimiento con nuevos mercados, como la inversión en criptomonedas. Invertir en Mercado LibrePara aprovechar estos movimientos, desde Argentina se puede invertir en Mercado Libre de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: MELI), pero se pueden operar en pesos (BCBA: MELI) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-24,Empresas
32,Vista: La empresa sigue apostando por Vaca Muerta con una operación de USD 400 millones," Vista Oil & Gas, la compañía energética controlada por el empresario mexicano Miguel Galuccio, anunció una inversión de USD 400 millones en la formación de Vaca Muerta, en la provincia de Neuquén, Argentina. La empresa planea perforar más de 100 pozos nuevos y completar la construcción de infraestructura necesaria para su explotación. Según el comunicado, la inversión de Vista se enfocará en el desarrollo de los bloques Bajada del Palo Oeste y La Salina, ubicados en la cuenca neuquina. Se espera que la inversión ayude a estimular la producción de petróleo y gas en la región, y a reducir la dependencia de Argentina de las importaciones de energía. Recordemos que Vaca Muerta es una de las formaciones de gas y petróleo no convencionales más grandes del mundo y ha sido objeto de una intensa exploración y producción en los últimos años. A pesar de su enorme potencial, la explotación de la formación ha enfrentado desafíos en términos de infraestructura y costos de producción. Además, el anuncio de Vista muestra la confianza de la empresa en la capacidad de Argentina para superar estos desafíos y convertirse en un importante exportador de energía en la región. La inversión de Vista es muy optimista y podría estimular la competencia en el mercado energético de Argentina y ayudar a reducir los precios de la energía para los consumidores. Nuevo récord en la producción en EneroEl yacimiento de petróleo de Vaca Muerta en Neuquén, Argentina, alcanzó un nuevo récord de producción diaria con más de 190 mil barriles de petróleo por día en enero. Este hito se produce después de que la producción en el campo de hidrocarburos de shale oil y shale gas superara los 170 mil barriles diarios en diciembre de 2022. La región de Vaca Muerta se ha convertido en uno de los mayores yacimientos de petróleo y gas no convencionales del mundo y ha sido un importante contribuyente al crecimiento económico de Argentina. Además, el aumento de la producción de petróleo en Vaca Muerta ha permitido a Argentina reducir su dependencia del petróleo importado. Invertir en Vista desde ArgentinaPara invertir en Vista desde Argentina, solo basta con abrir una cuenta comitente en una sociedad de Bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: VISTA), pero se pueden operar en pesos (BCBA: VISTA) y siguen la evolución del Dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario.  ",2023-02-24,Empresas
33,Spotify suma inteligencia artificial para que un DJ elija tus canciones," Spotify, la plataforma de música en streaming, ha anunciado el lanzamiento de una nueva función impulsada por la inteligencia artificial (IA) que permite a los usuarios crear listas de reproducción personalizadas. La función se llama ""DJ Personalizado"" y utiliza IA para seleccionar canciones que podrían gustar a los usuarios. Según anunciaron desde la empresa, la herramienta ya se encuentra disponible para todos los usuarios de Spotify y se puede encontrar en la sección ""Tu biblioteca"". Los usuarios pueden seleccionar un estado de ánimo o una actividad, y luego la función de IA seleccionará una lista de reproducción basada en esas elecciones. Además, estos pueden personalizar aún más la lista de reproducción si no les gusta una canción en particular. La inteligencia artificial utilizada para esta función es el resultado de la adquisición por parte de Spotify de la empresa de tecnología de IA, Niland, en 2017. La tecnología de Niland permite a Spotify analizar datos musicales, como el tempo y el ritmo, y crear listas de reproducción que se adapten a los gustos del usuario. Esta nueva función de IA llega en un momento en que Spotify está experimentando un fuerte aumento de la competencia, especialmente de Apple Music y Amazon Music. Además, la plataforma de música en streaming ha estado expandiendo sus ofertas de podcasts, lo que ha llevado a una mayor competencia con la plataforma de podcasts de Apple. En resumen, la nueva función de IA de Spotify, ""DJ Personalizado"", utiliza datos de IA para seleccionar canciones que podrían gustar a los usuarios y crear listas de reproducción personalizadas. Esta función llega en un momento en que Spotify está compitiendo con otras plataformas de música en streaming y expandiendo sus ofertas de podcasts. Invertir en Spotify desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Spotify de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: SPOT), pero se pueden operar en pesos (BCBA: SPOT) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario.  ",2023-02-24,Empresas
34,"Google se alía con Mercedes-Benz para crear coches con ""supercomputadoras"""," Este miércoles, Mercedes-Benz dio a conocer que se asoció con Alphabet (la matriz de Google) para el desarrollo tecnológico que ofrecerá un ""superrendimiento similar al de una computadora"" en cada coche con sensores de conducción automatizados. El objetivo del fabricante alemán es competir de igual a igual contra Tesla y los demás modelos chinos que poco a poco están surgiendo y que están enfocados en el aspecto tecnológico y digital que va más allá de los mecanismos base de un automóvil. Algunas de estas características impulsadas por software permiten actualizar a distancia el rendimiento del auto, el rango de la batería y las capacidades de conducción autónoma. Según Ola Kaellenius, presidente ejecutivo de Mercedes-Benz, los ingresos serán compartidos con Nvidia, su socio en el software de conducción automatizada desde el 2020, para reducir el costo inicial de comprar semiconductores de alta potencia. ""Solo paga por un chip fuertemente subsidiado y luego descubre cómo maximizar los ingresos conjuntos"", explicó, argumentando que los costos irrecuperables serían bajos incluso si los conductores no activaran todas las funciones compatibles con los chips. La empresa sostuvo que el acuerdo con Google servirá para dar información sobre el tráfico y cambio de ruta automático en cada vehículo que cuente con la tecnología. Además, los conductores podrán ver YouTube en el sistema de entretenimiento cuando el vehículo esté estacionado o en modo de conducción autónoma de nivel 3. A su vez, los autos de Mercedes-Benz tendrán las llamadas hiperpantallas que se extenderán por la cabina, para brindar una experiencia más inmersiva y, en teoría, funcional. Cómo invertir en Alphabet desde ArgentinaDesde Argentina se puede invertir en Alphabet de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: GOOGL), pero se pueden operar en pesos (BCBA: GOOGL) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-23,Empresas
35,Tesla modifica su estrategia para la elaboración de baterías," La compañía de automóviles sustentables liderada por Elon Musk, Tesla Inc. decidió centrar su producción de celdas en EE.UU., a pesar de ensamblar sistemas de baterías en su planta de Alemania.A la luz de los incentivos fiscales en virtud de la Ley de Reducción de la Inflación, o IRA, Tesla centrará su producción de celdas en los EE.UU., según un informe de Reuters. La Ley IRA del Presidente de Estados Unidos, Joe Biden, destina u$s374.000 millones a apoyar la tecnología verde. Tesla ahora reducirá la producción de celdas de batería en la Gigafábrica de Berlin-Brandenburg, su primera ubicación de fabricación en Europa. Las autoridades europeas han expresado su preocupación de que las nuevas leyes estadounidenses puedan reducir el interés de las empresas de vehículos eléctricos en centros de fabricación como Alemania. La Comisión Europea ahora está considerando proporcionar subsidios similares para la tecnología verde, en línea con los EE.UU. Tesla se ha esforzado durante mucho tiempo por aumentar su propia producción de celdas de batería. El mes pasado, Tesla anunció una inversión de 3.600 millones de dólares para la expansión de su complejo de fábrica de celdas en Nevada. Esto ocurre mientras la empresa está retirando del mercado a más de 362.000 autos equipados con su sistema de asistencia al conductor -el Full Self Driving- después de que los reguladores gubernamentales dentro de Estados Unidos demostraran que esta tecnología está aumentando el número de accidentes de tráfico. Esta tecnología de conducción autónoma permite que un automóvil pueda manejar, acelerar, frenar y cambiar de carril de manera automática. También hace que un auto pueda exceder los límites legales de velocidad y atravesar intersecciones de manera impredecible, indicaron desde la Administración Nacional de Seguridad del Tráfico en las Carreteras. ",2023-02-23,Empresas
36,Cuánto crecieron los ingresos y beneficios de Alibaba en el último trimestre," Alibaba, la empresa china de comercio electrónico y pagos digitales, presentó los resultados financieros del último trimestre de 2022, los cuales impulsaron al alza el precio de sus acciones. En primer lugar, la compañía anunció ingresos por USD 35.921 millones, lo que representa una mejora interanual del 2% y una cifra un 1,2% superior a la estimada por Wall Street. A su vez, el beneficio neto fue de USD 7.239 millones, un 12% más que en el mismo periodo del año anterior. De esta forma, su ganancia por acción ajustada fue de USD 2,79, frente a un consenso de los analistas de USD 2,28. ""Tuvimos un trimestre sólido a pesar de una demanda más débil, la cadena de suministro y las interrupciones logísticas debido al impacto de los cambios en las medidas de COVID-19"", dijo Daniel Zhang, presidente y director ejecutivo de Alibaba. ""De cara al futuro, esperamos una recuperación continua en la confianza del consumidor y la actividad económica. Estamos enfocados en impulsar el crecimiento de nuestros clientes en medio del panorama competitivo y en crear valor sostenible a largo plazo para nuestros accionistas"", añadió. Tras los anuncios, las acciones de Alibaba crecieron un 6% en Wall Street en la rueda premercado. De esta manera, acumulan un retorno del 70% desde el mínimo de octubre de 2022. Invertir en Alibaba desde ArgentinaDesde Argentina se puede invertir en Alibaba de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: BABA), pero se pueden operar en pesos (BCBA: BABA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-23,Empresas
37,Más analistas de Wall Street apuestan por Nvidia," Microsoft y Nvidia llegaron a un acuerdo de 10 años para llevar el catálogo de Activision Blizzard y los títulos de Xbox a GeForce Now, el servicio de juegos en la nube de Nvidia. Como resultado, más analistas se mostraron optimistas con el fabricante de placas de video. Timothy Arcuri, analista en UBS, elevó el precio objetivo de sus acciones desde USD 200 a USD 270 y mantuvo su calificación de compra argumentando que confía en la ""oportunidad de la inteligencia artificial generativa a largo plazo"" debido a que la tecnología de Nvidia es ""realmente la única solución viable para entrenar estos modelos masivos"". ""Además de la rápida proliferación de nuevas fuentes de ingresos (licencia directa de software, acuerdo de supercomputadora en la nube de Microsoft, CPU Grace Hopper, etc.), aquí hay mucho que gustar"", agregó. Por su parte, CJ Muse, de Evercore ISI, indicó que estamos ""en el punto de inflexión de un gran evento de monetización con IA, específicamente modelos de lenguaje grande (LLM) que impulsarán una capacitación significativa y una demanda de inferencia para los productos de Nvidia"". Posteriormente, el especialista reiteró su calificación de desempeño superior y llamó a la compañía ""uno de los mejores nombres de crecimiento en toda la tecnología"". ""Esta es la historia principal para Nvidia hoy, ya que el lanzamiento de ChatGPT de OpenAI aparentemente ha provocado las guerras de chatbots entre los hiperescaladores (donde Nvidia es un beneficiario principal)"", comentó. Invertir en Nvidia desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Nvidia de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: NVDA), pero se pueden operar en pesos (BCBA: NVDA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-22,Empresas
38,Intel recorta su dividendo un 66% al nivel más bajo en 16 años," Tal como se temía, Intel Corporation acaba de anunciar que recortará su dividendo para ahorrar costos y permitir el crecimiento del negocio. Específicamente, la empresa reducirá su pago trimestral a solo USD 0,125 por acción, lo que representa una baja del 66%. De esta forma, alcanza el nivel más bajo desde 2007. ""La decisión de disminuir el dividendo trimestral refleja el enfoque deliberado de la junta para la asignación de capital y está diseñado para posicionar mejor a la empresa para crear valor a largo plazo"", dijo Intel en el comunicado. ""La flexibilidad financiera mejorada respaldará las inversiones críticas necesarias para ejecutar la transformación de Intel durante este período de incertidumbre macroeconómica"", agregó. Teniendo en cuenta la cotización actual de las acciones de USD 25,7, el nuevo dividendo representaría una tasa anual de 3,9%, cuando hasta el momento la rentabilidad rondaba el 5,7%, siendo una de las más altas de todas las empresas del S&P 500. En su último informe de resultados, reportado en enero, Intel pronosticó uno de los peores trimestres de su historia por la desaceleración de las ventas de computadoras personales que golpea a la industria de semiconductores. Por ese motivo, inició un feroz plan de recorte de gastos que incluye eliminar puestos de trabajo, recortar los salarios de los altos ejecutivos, reducir los costos en las nuevas plantas y, ahora, disminuir el dividendo. Si todo sale según lo planeado, Intel ahorraría hasta USD 10.000 millones para finales de 2025. ""Los inversores han estado cuestionando si Intel necesitaría reducir su pago de dividendos, lo que nos hace creer que este anuncio, aunque negativo, no cambiará materialmente el sentimiento de los inversores"", resumió Aaron Rakers, analista en Wells Fargo. Invertir en Intel desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Intel de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: INTC), pero se pueden operar en pesos (BCBA: INTC) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-22,Empresas
39,Walmart facturó un 7% más en su último trimestre," Walmart, la cadena de consumo minorista más grande e importante del mundo, dio a conocer los resultados financieros de su último trimestre fiscal de 2023, terminado en enero, y de todo el ciclo. En primer lugar, la compañía registró ingresos por USD 164.048 millones en el cuarto trimestre fiscal, lo que representa una mejora interanual del 7,3% y un ""efecto sorpresa positivo"" del 3% contra las estimaciones de Wall Street. En todo el año, la cifra creció un 6,7% hasta los USD 611.289 millones. De las ventas del trimestre, USD 113.700 millones corresponden a Walmart Estados Unidos, mientras que USD 27.600 millones provienen de Walmart Internacional y USD 21.400 millones, de Sam's Club, el segmento mayorista del conglomerado. A su vez, la ganancia neta trimestral de Walmart aumentó un 60% año a año hasta los USD 5.809 millones, retornando un beneficio por acción ajustado de USD 1,71, frente a un consenso del mercado de USD 1,52. En el año fiscal 2023, el beneficio total cayó un 19% hasta los USD 11.292 millones. Para el trimestre actual, el primero fiscal de 2024, la compañía espera un aumento de las ventas de entre el 4,5% y el 5% interanual en moneda constante, con un beneficio por acción ajustado de alrededor de USD 1,30. ""Estamos entusiasmados con nuestro impulso. El equipo tuvo un buen trimestre para terminar el año y, como muestran nuestros resultados en los últimos dos trimestres, actuaron rápida y agresivamente para abordar los desafíos de inventario y costos que enfrentamos el año pasado. Construimos impulso en el tercer trimestre y eso continúa. Estamos bien posicionados para comenzar este año fiscal"", expresó Doug McMillon, presidente y director ejecutivo de Walmart. Tras los anuncios, las acciones de Walmart crecieron un 0,6% en Wall Street. De esta manera, acumulan un retorno del 8% en el último año, ajustadas por dividendos. Invertir en WalmartPara invertir en Walmart desde Argentina, solo basta con abrir una cuenta comitente en una sociedad de Bolsa regulada por la Comisión Nacional de Valores como Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados desde una cuenta bancaria del mismo titular, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: WMT), pero se pueden operar en pesos (BCBA: WMT) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-22,Empresas
40,Los analistas creen que Nvidia tiene la capacidad de sobrevivir a una recesión," Diversas consultoras y analistas pronostican que en 2023 habrá una recesión o fuerte desaceleración económica capaz de impactar negativamente en los mercados. No obstante, aún en este escenario, algunas empresas podrían sobrevivir y crecer, como Nvidia. Concretamente, según los especialistas de Oppenheimer y KeyBanc, la tecnológica debería estar aislada de cualquier retroceso económico mediante un mayor gasto en inteligencia artificial (IA). Según su análisis, el gasto en este avance es ""probablemente sacrosanto"", por lo que Oppenheimer ahora espera que los ingresos de la compañía del segmento de Centro de Datos crezcan un 9% interanualmente en el primer trimestre fiscal. ""Vemos un crecimiento sostenido de los centros de datos de gran tamaño impulsado por la creciente adopción de cargas de trabajo de IA en la industria, mejorada por la carga de trabajo de IA generativa"", detallaron desde KeyBanc. Por este crecimiento, los expertos de Wall Street elevaron los precios objetivos de las acciones de Nvidia. Desde USD 225 a USD 250 en el caso de Oppenheimer y desde USD 220 a USD 280 para KeyBanc. Contemplando la cotización actual, estas proyecciones supondrían incrementos de entre 19% y 34%, respectivamente. Por su parte, Bank of America dijo que Nvidia está a la vanguardia de las compañías que saldrán victoriosas del crecimiento de la IA generativa, mientras que Wells Fargo explicó que los próximos chips de la marca estarán bien posicionados para aprovechar las necesidades informáticas de esta nueva industria. Invertir en Nvidia desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Nvidia de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: NVDA), pero se pueden operar en pesos (BCBA: NVDA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-17,Empresas
41,Ternium invertirá USD 160 millones en un parque eólico propio," Techint, la empresa multinacional con sede en Argentina, anunció que su filial Ternium invertirá unos USD 160 millones en un parque eólico propio. La iniciativa se encuentra dentro del plan estratégico del grupo por reducir su huella de carbono y cumplir con los objetivos de sustentabilidad. La inversión en el parque eólico se llevará a cabo a través de la subsidiaria de Ternium, Central Puerto, que actualmente opera tres parques eólicos en Argentina y uno en Uruguay. La empresa tiene como objetivo llegar a los 1.000 megavatios de capacidad instalada en energía renovable para 2023. La iniciativa de Ternium se enmarca en una tendencia creciente entre las empresas de todo el mundo que están adoptando prácticas más sostenibles. Es ya sabido que la demanda de energía renovable está en constante aumento, y las empresas están reconociendo la importancia de tomar medidas para reducir su impacto ambiental y cumplir con las expectativas de los consumidores y los inversores. Con respecto a este punto, el grupo Techint ha sido una empresa líder en la adopción de prácticas sustentables y ha establecido una serie de objetivos ambiciosos en esta área. La inversión en energía renovable es solo una de las iniciativas que la compañía ha tomado para cumplir con sus objetivos ambientales y sociales, ya que además de invertir en energía renovable, Techint ha implementado una serie de medidas para reducir su huella de carbono en sus operaciones. Por ejemplo, ha mejorado la eficiencia energética en sus plantas y ha introducido vehículos eléctricos en su flota. La inversión en el parque eólico no solo permitirá a Ternium reducir su huella de carbono, sino que también generará empleo y contribuirá al desarrollo económico local. La iniciativa es una muestra del compromiso de la empresa con el desarrollo sostenible y la creación de valor a largo plazo. Invertir en Ternium ArgentinaPara invertir en Ternium Argentina, hay que abrir una cuenta comitente en un bróker regulado como Bull Market Brokers. Posteriormente, tras realizar este proceso que no lleva más de cinco minutos, se deben depositar los fondos deseados desde una cuenta bancaria del mismo titular o a través de la billetera virtual BullPay. Por último, solo es cuestión de localizar en el panel de acciones el ticker ""TXAR"" o bien contactarse con el asesor financiero designado mediante la sección de mensajería.  ",2023-02-17,Empresas
42,Tesla supera expectativa y gana un 74% interanual: ¿Puede ser una buena apuesta de cara al 2023?," Tesla, el fabricante de vehículos eléctricos con sede en California, anunció recientemente ganancias anuales de $7.4 mil millones y supero ampliamente las expectativas del mercado. Esta cifra, representa un aumento significativo con respecto al año anterior y podría sugerir un potencial de crecimiento en la industria automotriz, volviéndose finalmente un jugador importante del sector. La noticia fue recibida con entusiasmo por los inversores, ya que las acciones de la compañía han aumentado significativamente desde el anuncio de los resultados. Según los expertos, esto se debe en parte a la creciente popularidad de los vehículos eléctricos y a la posición de liderazgo de Tesla en este mercado. Desde su fundación en 2003, Tesla ha sido un pionero en la industria de los vehículos eléctricos. Su enfoque en la innovación y la tecnología avanzada ha permitido que la compañía se destaque en un mercado cada vez más competitivo. Sin embargo, siempre fue muy criticado por sus altos precios y su poco foco en hacer sus procesos eficientes. Con estos últimos resultados, Tesla mostró que ha logrado reducir los costos de producción y por consecuencia, le permitió ofrecer vehículos a precios más asequibles. Además, el éxito de Tesla se debe también a la creciente conciencia sobre la necesidad de reducir las emisiones de carbono en el sector del transporte. Los vehículos eléctricos producen cero emisiones de escape, lo que los convierte en una alternativa más limpia y sostenible a los vehículos tradicionales que funcionan con gasolina o diésel. A medida que más personas se preocupan por el medio ambiente y buscan reducir su huella de carbono, se espera que la demanda de vehículos eléctricos siga creciendo en los próximos años. Tesla está bien posicionada para aprovechar esta tendencia. La compañía ha estado trabajando en tecnologías innovadoras, como baterías de larga duración y sistemas de conducción autónoma, que están llevando a la industria de los vehículos eléctricos a un nivel superior. Además, la compañía ha estado expandiendo su presencia en todo el mundo, abriendo nuevas plantas de producción y expandiendo su red de estaciones de carga para vehículos eléctricos. En resumen, las ganancias anuales de Tesla son una buena noticia para la compañía y para el mercado automotriz en general. Con su enfoque en la innovación y la tecnología avanzada, y su capacidad para reducir los costos de producción, Tesla está bien posicionada para seguir liderando la industria de los vehículos eléctricos y aprovechar las oportunidades que ofrece el mercado en constante evolución. Con la creciente demanda de vehículos eléctricos y la necesidad de reducir las emisiones de carbono, el futuro parece brillante para Tesla y para el mercado de la automoción en general. Invertir en Tesla desde ArgentinaPara aquellos interesados, desde Argentina se puede invertir en Tesla de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NASDAQ: TSLA), pero se pueden operar en pesos (BCBA: TSLA) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-17,Empresas
43,Globant cerró el 2022 con solidez financiera," Globant, la empresa argentina de software, presentó los resultados financieros del último trimestre de 2022 y de todo el año, el cual expone una sólida posición. En primer lugar, Globant registró ventas por USD 491 millones en el trimestre, lo que se traduce en una mejora interanual del 29% y un monto alineado con las estimaciones del mercado. En todo el 2022, la cifra creció un 37% hasta los USD 1.780 millones, aproximadamente. En tanto, el beneficio neto del cuarto trimestre fue de USD 39 millones, un 34% más que en el mismo periodo del año anterior. De esta forma, su ganancia por acción ajustada fue de USD 0,91. En el ciclo completo, el total se expandió un 55% hasta superar los USD 149 millones. De cara al primer trimestre de 2023, la compañía espera ingresos de USD 470 millones, lo que representaría un crecimiento interanual del 17%, y un beneficio por acción de USD 1,27. Para todo el año, estas cifras se proyectan en USD 2.065 millones y USD 5,70 por acción, respectivamente. ""2022 fue nuestro mejor año en términos de ventas, presencia geográfica y crecimiento de marca. 2023 marca el vigésimo aniversario de Globant, y seguimos viendo una gran oportunidad para expandir nuestro negocio en los próximos años"", dijo Martín Migoya, cofundador y director ejecutivo de Globant. ""Al mismo tiempo, hay una amplia expansión de tendencias como la IA que tendrá un gran impacto en las empresas. Dado nuestro enfoque en la IA durante los últimos años, estamos listos para liderar el camino en esta nueva era y empoderar a las organizaciones para que reinventen mismos para el futuro"", añadió. Tras los anuncios, las acciones de Globant crecieron un 4,5% en Wall Street. No obstante, aún se encuentran un 38% por debajo del precio de hace un año. Cómo invertir en Globant desde ArgentinaQuienes quieran aprovechar el crecimiento de Globant, pueden hacerlo desde Argentina de manera rápida y sencilla. Solo basta con abrir una cuenta comitente en una sociedad de bolsa regulada por la Comisión Nacional de Valores como lo es Bull Market Brokers, proceso gratuito que no llevará más de cinco minutos, y, tras depositar los fondos deseados, adquirir Cedears. Los Cedears o Certificados de Depósito Argentinos son instrumentos que equivalen a comprar la acción subyacente que cotiza en el exterior (NYSE: GLOB), pero se pueden operar en pesos (BCBA: GLOB) y siguen la evolución del dólar CCL, por lo que permiten evadir el riesgo argentino y, a la vez, cubrirse de un eventual salto cambiario. ",2023-02-17,Empresas
44,Goldman Sachs estima que habrá 3 subas de tasas más en EEUU este año," Goldman Sachs y Bank of America indicaron que estiman que la Reserva Federal de Estados Unidos eleve las tasas de interés tres veces más este año, incrementando sus estimaciones después de que los últimos datos apuntaran a una inflación persistente y a un mercado laboral sólido. Recientemente, los precios de producción de enero informados mostraron el mayor margen en siete meses, según datos publicados el jueves, mientras que un reporte del Departamento de Trabajo mostró que el número de estadounidenses que presentó nuevas solicitudes de subsidios por desempleo cayó inesperadamente la semana pasada. Los mercados monetarios están valorando actualmente una tasa terminal del 5,3% para julio. BofA Global Research también prevé una subida de 25 puntos básicos en la reunión de junio de la Reserva Federal, lo que situaría la tasa de interés oficial en entre 5,25% y 5,5%. Anteriormente, había previsto dos subidas de tasas de 25 puntos básicos cada una en las reuniones de marzo y mayo. Luego de conocerse estos datos estadounidenses, el grupo financiero europeo UBS sostuvo que esperaba que la autoridad monetaria suba las tasas 25 puntos básicos en sus reuniones de marzo y mayo, lo que podría dejar la tasa de los fondos federales en el rango de 5%-5,25%. Aunque, UBS estimaba que la Fed recortaría las tasas de interés en la reunión de septiembre de este año. Anteriormente, J.P. Morgan había pronosticado la tasa terminal en 5,1% a finales de junio. La mayoría de los economistas encuestados por Reuters antes de los últimos datos dijeron que esperaban que la Fed suba las tasas al menos dos veces más en los próximos meses, con el riesgo de que las aumente aún más. Ninguno de ellos espera un recorte de tasas este año. ",2023-02-17,Empresas
